DATE,DGS7
2023-05-26,3.86
2023-05-29,.
2023-05-30,3.75
2023-05-31,3.69
2023-06-01,3.66
2023-06-02,3.78
2023-06-05,3.77
2023-06-06,3.78
2023-06-07,3.88
2023-06-08,3.80
2023-06-09,3.84
2023-06-12,3.82
2023-06-13,3.94
2023-06-14,3.95
2023-06-15,3.82
2023-06-16,3.88
2023-06-19,.
2023-06-20,3.85
2023-06-21,3.84
2023-06-22,3.92
2023-06-23,3.88
2023-06-26,3.85
2023-06-27,3.90
2023-06-28,3.83
2023-06-29,3.99
2023-06-30,3.97
2023-07-03,4.03
2023-07-04,.
2023-07-05,4.11
2023-07-06,4.22
2023-07-07,4.23
2023-07-10,4.14
2023-07-11,4.13
2023-07-12,3.97
2023-07-13,3.85
2023-07-14,3.94
2023-07-17,3.91
2023-07-18,3.90
2023-07-19,3.87
2023-07-20,3.98
2023-07-21,3.97
2023-07-24,4.00
2023-07-25,4.05
2023-07-26,3.99
2023-07-27,4.13
2023-07-28,4.08
2023-07-31,4.08
2023-08-01,4.15
2023-08-02,4.17
2023-08-03,4.26
2023-08-04,4.10
2023-08-07,4.13
2023-08-08,4.06
2023-08-09,4.07
2023-08-10,4.17
2023-08-11,4.26
2023-08-14,4.29
2023-08-15,4.31
2023-08-16,4.37
2023-08-17,4.38
2023-08-18,4.34
2023-08-21,4.42
2023-08-22,4.44
2023-08-23,4.30
2023-08-24,4.34
2023-08-25,4.37
2023-08-28,4.32
2023-08-29,4.21
2023-08-30,4.22
2023-08-31,4.19
