Date,spy_log_ret_t,spy_5_day_log_ret,spy_10_day_log_ret,spy_15_day_log_ret,spy_20_day_log_ret,spy_10_day_SMA-spy_close,spy_20_day_SMA-spy_close,spy_50_day_SMA-spy_close,spy_200_day_SMA-spy_close,spy_log_chg_vol,spy_direction_t+1,spy_log_ret_t-1,spy_log_ret_t-3,spy_log_ret_t-5,spy_log_ret_t-6,spy_log_ret_t-7,spy_log_ret_t-8,log_chg_1yr_yld,log_chg_2yr_yld,log_chg_3yr_yld,log_chg_5yr_yld,log_chg_7yr_yld,log_chg_10yr_yld,log_chg_20yr_yld,log_chg_30yr_yld,log_gold_ret,log_chg_Aaa_yld,log_chg_Baa_yld,log_chg_dxy,HSI_log_ret,SSE_log_ret,FCHI_log_ret,FTSE_log_ret,GDAXI_log_ret,DJI_log_ret,IXIC_log_ret,AAPL_log_ret,MSFT_log_ret,AMZN_log_ret,NVDA_log_ret,GOOGL_log_ret,TSLA_log_ret,GOOG_log_ret,BRK-B_log_ret
2014-09-16,0.007510174147197439,0.005802859677366593,-0.0006482579398753698,0.0013976181990253528,0.015684994522918598,-0.4109939575195085,-0.5334945678710596,-3.028595275878871,-11.384845809936508,0.4193256651407099,1.0,-0.0007536066019087792,0.0011489159871027328,-0.006351395420683104,-0.0025890195015090887,0.004485175863692967,-0.0014473975288912405,0.16705408466316624,-0.05310982531394829,-0.019048194970694474,-0.011173300598125189,0.0,0.0,0.006451635281488595,0.005970166986503754,0.0012961567218112305,0.0023724803536303955,0.0040899852515252876,-0.0022575003865266843,-0.009177148196994533,-0.019564321970734738,-0.005975200379848154,-0.0035519700661542394,-0.004334779121856653,0.0059028798596970425,0.007465011202157226,-0.0076053174243146116,0.011182840045368332,0.01187771294388268,0.014737044568475369,0.01220084662723867,0.02674087122522945,0.011881606167117293,0.004697794678888933
2014-09-17,0.0013458829902712553,0.003393010906266385,0.0012461060802471558,0.0020943368931179334,0.011825565548714265,-0.6559982299804688,-0.6854988098144474,-3.2083996582031205,-11.55610008239745,0.2637184262073061,1.0,0.007510174147197439,-0.005858355616396487,0.0037557317613714147,-0.006351395420683104,-0.0025890195015090887,0.004485175863692967,-0.0800427076735365,0.07020425867324835,0.03774032798284711,0.022223136784710256,0.0131870042819539,0.007662872745569097,0.0032102756302481894,0.00297177038915748,-0.0006478189129380086,0.0,0.002038736689848309,0.007465784110624034,0.009917428935171311,0.004256522253623859,0.006525163060907505,0.0006095420980254632,0.004450725982208797,0.0014511383237508476,0.00206916756513705,0.007113260698786725,-0.005145763217900711,-0.011538100146307106,0.0005223415705533749,0.00763072261002442,0.0024514768008921163,0.008276750616437786,0.006611581100812606
2014-09-18,0.005315894500358037,0.007559989419521588,0.008009398109496486,0.0078096613787605,0.014473522685671746,-1.5650054931640511,-1.6105056762695256,-4.18440673828124,-12.51965736389161,-0.465268253537975,-1.0,0.0013458829902712553,-0.0007536066019087792,0.0011489159871027328,0.0037557317613714147,-0.006351395420683104,-0.0025890195015090887,0.0,0.0,0.018349138668196617,0.01634913800152941,0.013015368112070227,0.0038095284166676487,0.0,-0.002971770389157593,-0.007072972316842551,0.0,0.0,-0.00449648445401471,-0.008563071207360001,0.0046330743850946906,-0.0009682205340429339,0.00577705337657762,0.005590189507048248,0.006341196206600092,0.006824301405262368,0.002065193059685393,0.0034334764653570454,0.0030816194423813046,0.015030130797827616,0.006685998319646027,0.009291745751680522,0.007665887243173143,0.011890902842949694
2014-09-19,-0.005565006730506278,0.007853338305411602,-0.0020407844847029405,0.0027941219840358967,0.005997004266804581,-0.48599548339842613,-0.430495452880848,-2.9771963500976426,-11.294897003173816,0.24736822598950245,-1.0,0.005315894500358037,0.007510174147197439,-0.005858355616396487,0.0011489159871027328,0.0037557317613714147,-0.006351395420683104,-0.08701137698962969,0.0,-0.009132483563272587,-0.010869672236903879,-0.013015368112070248,-0.01532597047822682,-0.02269141120207088,-0.021053409197832267,-0.008521069455598274,-0.014320053774748445,-0.012295236857037466,0.005676497611771969,0.0056434170148787,0.005577515035474873,0.004657713230847395,0.013058516277831918,0.005552769934976144,0.0007960463153929154,-0.0029739058808572376,-0.008187486733839984,0.017834870731495044,0.019259492479235172,-0.018692164482886242,0.013520119323394421,-0.01720418863018451,0.011490385555073307,-0.005109301705636854
2014-09-22,-0.007752961616901291,0.0008539832904190358,-0.007204726600095046,-0.0078028346421660155,-0.00020087636403170575,0.9200073242187159,1.1175071716308196,-1.3763934326172205,-9.647793960571306,0.03158813128912733,-1.0,-0.005565006730506278,0.0013458829902712553,-0.0007536066019087792,-0.005858355616396487,0.0011489159871027328,0.0037557317613714147,-0.09531017980432477,-0.017094433359300183,-0.027908788117076616,-0.016529301951210582,-0.013187004281953914,-0.007751976804317936,-0.0032840752011898846,-0.003044142381228244,0.0012335020187995553,-0.0024067400305649764,-0.0020639842208514825,-0.0015342527571599925,-0.014519352102407393,-0.017237234076594794,-0.01029926835891534,-0.01660518888184316,-0.011192181204835725,-0.006214999801441752,-0.011441291357354728,0.000989985981090159,-0.009727272206542847,-0.020799115153596986,-0.010008012818917519,-0.013520119323394423,-0.03648190544760307,-0.014719924046162316,-0.009291776440685427
2014-09-23,-0.005740772251970145,-0.012396963108748518,-0.0065941034313820295,-0.013045221048623948,-0.01099934490972328,1.9290054321288608,2.1480064392089275,-0.22819427490239264,-8.41244461059577,-0.11966349128661621,1.0,-0.007752961616901291,0.005315894500358037,0.007510174147197439,-0.0007536066019087792,-0.005858355616396487,0.0011489159871027328,0.0,-0.01739174271186922,-0.00947874395454377,-0.011173300598125189,-0.013363227812167028,-0.011741817876683174,-0.009917436657346028,-0.009188426054406142,0.003445693037314456,-0.012121360532344963,-0.008298802814695066,-0.00011804767896379245,-0.0050394429828617224,0.008730094372496694,-0.01812184803457123,-0.011311350303938995,-0.015191166006183185,-0.006825355111259737,-0.004205230024853864,0.015513338655079168,-0.01068157956265662,-0.0026847037835687946,-0.004244034281867703,-0.010248752308255817,0.0015186681176542908,-0.010680462031786079,-0.0034527133935724186
2014-09-24,0.0077974240310390505,-0.00594542206798068,-0.002552411161714444,-0.00469931598773357,-0.0038510851748629004,0.3280014038086563,0.5595031738281762,-1.7315972900390193,-9.869347686767526,-0.037659536223562495,-1.0,-0.005740772251970145,-0.005565006730506278,0.0013458829902712553,0.007510174147197439,-0.0007536066019087792,-0.005858355616396487,0.09531017980432474,0.034486176071169404,0.02817087696669644,0.022223136784710256,0.013363227812166938,0.011741817876683195,0.009917436657346144,0.00918842605440617,-0.0019675563308279276,0.007290433262679274,0.008298802814695064,0.004596076374353068,0.0035531997910304113,0.014992565243063563,0.012587668789253752,0.005840437864775435,0.007144983195451105,0.008999752721703827,0.010267242589267507,-0.008708890038149278,0.011106488366221927,0.014052765511165095,0.005830952735461057,0.0121722926739437,0.0068849274857942745,0.011735430210467544,0.008395257479960071
2014-09-25,-0.016267099146391198,-0.02752841571473004,-0.01996842629520853,-0.01951901760523349,-0.019718754335969462,3.152001953124966,3.584004211425764,1.456003723144505,-6.57464645385744,0.33722834408838664,1.0,0.0077974240310390505,-0.007752961616901291,0.005315894500358037,0.0013458829902712553,0.007510174147197439,-0.0007536066019087792,-0.09531017980432477,-0.05218575317057007,-0.047402238894583906,-0.039220713153281385,-0.022372297754532984,-0.01964699738379642,-0.019934214900817253,-0.01846206283973533,0.0021313030971201394,-0.017094433359299954,-0.01038430930571638,0.0017620432927195214,-0.006481727436960009,0.0008476590198642864,-0.01925000584653362,-0.014233890624350463,-0.021773568140874035,-0.015474066724705403,-0.01961280045173645,-0.03887872882140215,-0.022337717545327436,-0.019319466128945792,-0.021908428705468514,-0.022253700309318673,-0.020798642012165195,-0.02223554848394926,-0.020647576420772334
2014-09-26,0.007913990154607694,-0.014049418829616038,-0.0061960805242043445,-0.01609020331431888,-0.01125529684558018,1.4690032958984034,1.9120063781737997,-0.06019409179691593,-8.048894042968783,-0.3726076808483651,-1.0,-0.016267099146391198,-0.005740772251970145,-0.005565006730506278,0.005315894500358037,0.0013458829902712553,0.007510174147197439,0.09531017980432474,0.05218575317057004,0.0474022388945839,0.02817087696669644,0.013483350337287207,0.007905179507113247,0.003350086885282027,0.0,-0.005830900435841579,0.0,0.004166672694845912,0.005151058578021354,-0.004034855341048807,0.0012124172686059991,0.007374767434743318,0.0019006355324201884,-0.0036953837705718984,0.009827135034799839,0.0101215354214414,0.029002105325490125,0.008004346226102535,0.003968085070645065,0.002158608973918483,0.0045177485377726175,-0.0014182514133375412,0.0035411815041857518,0.011531450268382227
2014-09-29,-0.0018207602745067522,-0.008117217487221523,-0.007263234196802408,-0.015321944087316582,-0.01592005212938759,1.6850036621093807,2.113506317138672,0.29640624999998977,-7.594793472290036,-0.08497047135432008,-1.0,0.007913990154607694,0.0077974240310390505,-0.007752961616901291,-0.005565006730506278,0.005315894500358037,0.0013458829902712553,0.0,-0.017094433359300183,-0.01869213301215252,-0.01680711831638129,-0.013483350337287101,-0.01587334915629012,-0.013468217050866593,-0.012500162764231494,0.0027965345155895093,-0.009901070982711794,-0.00835077921741974,-0.0005840454876697728,-0.02025512054247848,0.005701332932688577,-0.014980482441827628,-0.006137063550775697,-0.013751665659804103,-0.0024531507929495076,-0.0014060360714733264,-0.0063726132985909584,0.0006461772931325567,-0.004309881948972491,-0.0016184939893379214,-0.0001531446637334522,-0.005448672179967012,-0.001283060238119999,-0.00252691987943171
2014-09-30,-0.0026357933796498268,-0.005012238614901277,-0.017409201723649792,-0.01160634204628331,-0.018057459663525136,1.8589935302734943,2.4539955139160554,0.8099954223633006,-6.98035446166989,0.32244486892895674,-1.0,-0.0018207602745067522,-0.016267099146391198,-0.005740772251970145,-0.007752961616901291,-0.005565006730506278,0.005315894500358037,0.16705408466316624,0.0,0.009389740349839137,0.005633817718256064,0.004514680354526834,0.007968169649176881,0.010118130165584466,0.009389740349838917,-0.005766078578631628,0.007434978487518212,0.008350779217419889,0.004080995648245658,-0.013251801148602312,-0.0011276848017940909,0.014654487281379906,-0.00335866220812815,0.006833911692674053,-0.0016603282217373427,-0.002769115741976078,0.006372613298590906,-0.001724095621364634,0.00192469794992256,-0.003786842097026679,0.0010202407644981522,-0.010575223125348778,0.0017334818160046606,-0.0013744888811108526
2014-10-01,-0.013644579409955858,-0.026454242055896183,-0.03239966412387686,-0.029006653217610607,-0.031153558043629688,3.888992309570341,4.816493988037138,3.4029937744140852,-4.2291562652587515,0.3031480609374122,1.0,-0.0026357933796498268,0.007913990154607694,0.0077974240310390505,-0.005740772251970145,-0.007752961616901291,-0.005565006730506278,-0.262364264467491,-0.09015109699429733,-0.06765864847381481,-0.051884835369011686,-0.046091107200266976,-0.04049136135473699,-0.03761127074578335,-0.028437935320533514,0.0033812869848655067,-0.025001302205417155,-0.016771881613828213,0.00034900563041516424,0.002060079131577279,0.0032080254334984075,-0.016545847864554555,-0.011646399478612329,-0.014723849330188525,-0.014074457587118887,-0.01599505876341688,-0.015705816688815405,-0.009971881326980826,-0.015565221049131541,-0.009804016392869304,-0.015033986553872126,-0.010105257551752303,-0.015869299794506263,-0.011064345678869466
2014-10-02,0.00015434249226268406,-0.01003280041724224,-0.037561216131972296,-0.03000122671245079,-0.02955181802247575,3.114993286132801,4.4949951171875,3.287795104980461,-4.183355026245124,-0.12258862809162498,1.0,-0.013644579409955858,-0.0018207602745067522,-0.016267099146391198,0.0077974240310390505,-0.005740772251970145,-0.007752961616901291,0.0,0.0,0.009950330853168092,0.005899722127188322,0.009389740349839137,0.008230499136515444,0.010398707220898517,0.009569451016150672,-0.00032940088088161584,0.01007565198874164,0.006322465739486888,-0.0043131470635201065,0.0020217086735818293,0.0013315757788513055,-0.028815554515043168,-0.018416182416264484,-0.02039068869889823,-0.00021782909104131604,0.0018323741757181316,0.0072333167905939515,-0.0030548399182876826,0.002988012776048283,-0.004388373555410525,0.0021542260841371373,0.04548638501800962,0.003180033714035824,0.00743826293127192
2014-10-03,0.010949197845781267,-0.006997592726068648,-0.021047011555684666,-0.013193673250273102,-0.02308779604038762,0.556994628906267,2.1254959106445597,1.1051959228515784,-6.234004364013657,-0.257577443510697,-1.0,0.00015434249226268406,-0.0026357933796498268,0.007913990154607694,-0.016267099146391198,0.0077974240310390505,-0.005740772251970145,0.09531017980432474,0.0727593542824281,0.03883983331626396,0.01749315744751712,0.00930239266231363,0.0040899852515252876,-0.003454234868087446,-0.006369448285479823,-0.01828508465259203,-0.002509411605425807,-0.004210532536343382,0.012653299721030485,0.002018065573744014,0.001329805042404617,0.012834450905458664,0.010573784869226095,0.0044194019679974685,0.012341718560889935,0.010200141948125612,-0.002806725712845328,0.007185699651307236,0.013507143562731864,0.002196541690124797,0.009202103148408877,0.01496187669211217,0.009080200002812375,0.01342302476654616
2014-10-06,-0.001171105695098277,-0.006347938146660248,-0.014465155633881788,-0.013611172343462605,-0.021669882233976805,0.5010055541992244,2.1405067443847656,1.306606750488271,-5.931043395996085,-0.1486381766345274,-1.0,0.010949197845781267,-0.013644579409955858,-0.0018207602745067522,0.007913990154607694,-0.016267099146391198,0.0077974240310390505,0.0,-0.05406722127027559,-0.028987536873252298,-0.01749315744751723,-0.013986241974739952,-0.008196767204178515,-0.003466207976486284,-0.003200002730670791,0.012089021785870069,0.0,-0.0021119332031435015,-0.011369070813933582,0.011359292829207723,0.001246394017806723,-0.011350227135325859,-0.00673766773164163,-0.011714782280521502,-0.0010457918862442923,-0.004662793105909297,0.0,0.0,-0.0016744829858935503,-0.006052216649970937,0.002606406390023295,0.020976649594330037,0.0035917739522761845,-0.0024402246618603473
2014-10-07,-0.01555671919847633,-0.01926886396548674,-0.024281102580387952,-0.03667806568913648,-0.030875206011769997,3.0560043334960483,4.8675048828124545,4.245805358886656,-2.8421946716309208,0.34478043689611254,1.0,-0.001171105695098277,0.00015434249226268406,-0.0026357933796498268,-0.0018207602745067522,0.007913990154607694,-0.016267099146391198,-0.09531017980432477,-0.037740327982847086,-0.04000533461369925,-0.03593200922606333,-0.03341599691984395,-0.02922963831493848,-0.024605810802200076,-0.019418085857101627,0.004134971324894569,-0.01774444529907184,-0.01490975436628715,-0.0004668096265001047,0.005067303338972802,0.0013262776604457851,-0.007687615199576408,-0.003493067971621588,-0.0029495245909492355,-0.01616819651170134,-0.015746843336384618,-0.008771571434494195,-0.01222458750733962,-0.016333829669237344,-0.010541042292699249,-0.023549131634784046,-0.004036974438302205,-0.02385557465467671,-0.017689328863734703
2014-10-08,0.017338238566357994,0.011713954010827149,-0.014740288045069,-0.020685710113049725,-0.017292699206783436,-0.6160003662109261,1.3159996032714787,0.8596005249023335,-6.146799545288076,0.23159783885284405,-1.0,-0.01555671919847633,0.010949197845781267,-0.013644579409955858,-0.0026357933796498268,-0.0018207602745067522,0.007913990154607694,0.0,-0.12260232209233239,-0.08515780834030683,-0.04362062247589029,-0.019608471388376313,-0.004246290881450985,0.0035524016043677006,0.0032626456348163694,-0.005295752834792832,0.0025542798050967007,0.002143623543251369,-0.0043281943282097645,-0.006856952013270384,0.0013245209776048378,-0.008059329098369055,-0.0011965959806802082,-0.008318381051771987,0.016304166498289162,0.018837608299838896,0.02054698213141171,0.02708431252575318,0.01788443428320233,0.018237583063982682,0.0166520931099552,-0.0011178310303564822,0.015419623984703234,0.02327872902801839
2014-10-09,-0.02003248379029593,-0.008472872271731453,-0.01850567268897375,-0.046034088403703724,-0.03847409898418219,2.9239944458007585,4.8379936218261435,4.674794616699188,-2.19575561523439,0.12223694901626311,-1.0,0.017338238566357994,-0.001171105695098277,0.00015434249226268406,-0.013644579409955858,-0.0026357933796498268,-0.0018207602745067522,0.0,0.0,0.011049836186584935,0.0063492276786587445,0.0,-0.004264398786457651,-0.003552401604367772,0.0,0.01588570100202032,0.0,0.0021390382487494423,0.0025757371891948484,0.011481973137893857,0.002756464853226033,-0.0005109529214640236,-0.0032102918834413714,0.006984739890545898,-0.01990770989931915,-0.020403266226501057,0.002180097896876978,-0.020080569638809616,-0.022976539744672068,-0.019353680148507663,-0.02239926045053762,-0.008793536131800233,-0.02050573563980518,-0.020576159029211484
2014-10-10,-0.01148004788089135,-0.030902117998404047,-0.03789971072447274,-0.051949129554088785,-0.04409579124867718,4.388006591796881,6.6085052490234375,6.8238067626953125,0.042306594848639634,0.051808336975353926,-1.0,-0.02003248379029593,-0.01555671919847633,0.010949197845781267,0.00015434249226268406,-0.013644579409955858,-0.0026357933796498268,0.0,-0.02197890671877523,-0.022223136784710235,-0.01916991610772017,-0.014962872676712377,-0.012903404835907841,-0.01433716314640733,-0.013114942077828018,-0.0029440449967924726,-0.00768249617201617,-0.0021390382487494184,0.004550051813651386,-0.01915543846943196,-0.0047895851578983965,-0.020739104687643315,-0.016877095711264212,-0.028550087066451856,-0.006936098534111137,-0.02359544781251243,-0.002874780528875026,-0.04050397337935917,-0.012700429612386557,-0.061008528115393416,-0.027746011532761315,-0.08143473865625572,-0.02965742759377825,-0.0024100931299848925
2014-10-13,-0.01656336132841677,-0.0462943736317225,-0.05264231177838268,-0.06075952926560427,-0.05990554597518517,6.504997253418026,9.159995269775436,9.851996459960986,3.1900462341309037,0.039886218458960086,1.0,-0.01148004788089135,0.017338238566357994,-0.001171105695098277,0.010949197845781267,0.00015434249226268406,-0.013644579409955858,-0.05129329438755058,-0.06899287148695156,-0.051884835369011686,-0.032789822822990956,-0.02802731225465585,-0.02188271124950782,-0.016378892084039743,-0.01328923211868254,0.006774746282857514,-0.01033600933066206,-0.007522872662987524,-0.0056029485414820805,0.0023169902381679165,-0.0037461896239322653,-0.002663736943740223,0.0022716155528824285,-0.0012039957390805698,-0.013572588924768897,-0.014742507845565155,-0.009175349042687596,-0.008667874800567557,-0.015991519016912065,-0.0035671538199429395,-0.01898346982828283,-0.05340377876484117,-0.020934247375367174,-0.0027823817091456203
