Date,Close,Volume
2013-05-01,158.27999877929688,138874200
2013-05-02,159.75,96407600
2013-05-03,161.3699951171875,144202300
2013-05-06,161.77999877929688,66882100
2013-05-07,162.60000610351562,90359200
2013-05-08,163.33999633789062,97419200
2013-05-09,162.8800048828125,106738600
2013-05-10,163.41000366210938,103203000
2013-05-13,163.5399932861328,81843200
2013-05-14,165.22999572753906,119000900
2013-05-15,166.1199951171875,120718500
2013-05-16,165.33999633789062,109913600
2013-05-17,166.94000244140625,129801000
2013-05-20,166.92999267578125,85071200
2013-05-21,167.1699981689453,95804200
2013-05-22,165.92999267578125,244031800
2013-05-23,165.4499969482422,211064400
2013-05-24,165.30999755859375,151573900
2013-05-28,166.3000030517578,143679800
2013-05-29,165.22000122070312,160363400
2013-05-30,165.8300018310547,107793800
2013-05-31,163.4499969482422,176850100
2013-06-03,164.35000610351562,168390700
2013-06-04,163.55999755859375,157631500
2013-06-05,161.27000427246094,211737800
2013-06-06,162.72999572753906,200225500
2013-06-07,164.8000030517578,188337800
2013-06-10,164.8000030517578,105667100
2013-06-11,163.10000610351562,159505400
2013-06-12,161.75,177361500
2013-06-13,164.2100067138672,163587800
2013-06-14,163.17999267578125,141197500
2013-06-17,164.44000244140625,136295600
2013-06-18,165.74000549316406,114695600
2013-06-19,163.4499969482422,206149500
2013-06-20,159.39999389648438,321255900
2013-06-21,159.07000732421875,271956800
2013-06-24,157.05999755859375,222329000
2013-06-25,158.57000732421875,162262200
2013-06-26,160.13999938964844,134848000
2013-06-27,161.0800018310547,129483700
2013-06-28,160.4199981689453,160402900
2013-07-01,161.36000061035156,131954800
2013-07-02,161.2100067138672,154863700
2013-07-03,161.27999877929688,75216400
2013-07-05,163.02000427246094,122416900
2013-07-08,163.9499969482422,108092500
2013-07-09,165.1300048828125,119298000
2013-07-10,165.19000244140625,121410100
2013-07-11,167.44000244140625,135592200
2013-07-12,167.50999450683594,104212700
2013-07-15,168.14999389648438,69450600
2013-07-16,167.52000427246094,88702100
2013-07-17,167.9499969482422,92873900
2013-07-18,168.8699951171875,103620100
2013-07-19,169.1699981689453,103831700
2013-07-22,169.5,79428600
2013-07-23,169.13999938964844,80829700
2013-07-24,168.52000427246094,112914000
2013-07-25,168.92999267578125,111088600
2013-07-26,169.11000061035156,107814600
2013-07-29,168.58999633789062,79695000
2013-07-30,168.58999633789062,85209600
2013-07-31,168.7100067138672,142388700
2013-08-01,170.66000366210938,110438400
2013-08-02,170.9499969482422,91116700
2013-08-05,170.6999969482422,54072700
2013-08-06,169.72999572753906,87495000
2013-08-07,169.17999267578125,84854700
2013-08-08,169.8000030517578,102181300
2013-08-09,169.30999755859375,91757700
2013-08-12,169.11000061035156,68593300
2013-08-13,169.61000061035156,80806000
2013-08-14,168.74000549316406,79829200
2013-08-15,166.3800048828125,152931800
2013-08-16,165.8300018310547,130868200
2013-08-19,164.77000427246094,96437600
2013-08-20,165.5800018310547,89294400
2013-08-21,164.55999755859375,159530500
2013-08-22,166.05999755859375,101471400
2013-08-23,166.6199951171875,90888900
2013-08-26,166.0,89702100
2013-08-27,163.3300018310547,158619400
2013-08-28,163.91000366210938,108113000
2013-08-29,164.1699981689453,119200500
2013-08-30,163.64999389648438,134928900
2013-09-03,164.38999938964844,142375100
2013-09-04,165.75,97389400
2013-09-05,165.9600067138672,63090500
2013-09-06,166.0399932861328,159756500
2013-09-09,167.6300048828125,87559300
2013-09-10,168.8699951171875,105847200
2013-09-11,169.39999389648438,94545900
2013-09-12,168.9499969482422,83209000
2013-09-13,169.3300018310547,72727800
2013-09-16,170.30999755859375,106299200
2013-09-17,171.07000732421875,82523300
2013-09-18,173.0500030517578,203460600
2013-09-19,172.75999450683594,146616900
2013-09-20,170.72000122070312,132867100
2013-09-23,169.92999267578125,104616500
2013-09-24,169.52999877929688,106333100
2013-09-25,169.0399932861328,117306500
2013-09-26,169.69000244140625,77146900
2013-09-27,168.91000366210938,99141800
2013-09-30,168.00999450683594,143937000
2013-10-01,169.33999633789062,127160000
2013-10-02,169.17999267578125,113350000
2013-10-03,167.6199951171875,176698000
2013-10-04,168.88999938964844,96878000
2013-10-07,167.42999267578125,96295000
2013-10-08,165.47999572753906,178015000
2013-10-09,165.60000610351562,168973000
2013-10-10,169.1699981689453,195955000
2013-10-11,170.25999450683594,105040000
2013-10-14,170.94000244140625,112106000
2013-10-15,169.6999969482422,155485000
2013-10-16,172.07000732421875,161676000
2013-10-17,173.22000122070312,129389000
2013-10-18,174.38999938964844,138316000
2013-10-21,174.39999389648438,104104000
2013-10-22,175.41000366210938,126663000
2013-10-23,174.57000732421875,105484000
2013-10-24,175.14999389648438,70350000
2013-10-25,175.9499969482422,93625000
2013-10-28,176.22999572753906,84979000
2013-10-29,177.1699981689453,87401000
2013-10-30,176.2899932861328,140002000
2013-10-31,175.7899932861328,133795000
2013-11-01,176.2100067138672,142805000
2013-11-04,176.8300018310547,85677000
2013-11-05,176.27000427246094,85825000
2013-11-06,177.1699981689453,87348000
2013-11-07,174.92999267578125,157000000
2013-11-08,177.2899932861328,136713000
2013-11-11,177.32000732421875,62614000
2013-11-12,176.9600067138672,83990000
2013-11-13,178.3800048828125,103844000
2013-11-14,179.27000427246094,103435000
2013-11-15,180.0500030517578,102818000
2013-11-18,179.4199981689453,104796000
2013-11-19,179.02999877929688,93891000
2013-11-20,178.47000122070312,124909000
2013-11-21,179.91000366210938,92841000
2013-11-22,180.80999755859372,81296000
2013-11-25,180.6300048828125,79486000
2013-11-26,180.67999267578125,86994000
2013-11-27,181.1199951171875,58800000
2013-11-29,181.0,55870900
2013-12-02,180.52999877929688,99726000
2013-12-03,179.75,116563000
2013-12-04,179.72999572753906,123033000
2013-12-05,178.94000244140625,106934000
2013-12-06,180.94000244140625,127728000
2013-12-09,181.3999938964844,70124000
2013-12-10,180.75,80976000
2013-12-11,178.72000122070312,130591000
2013-12-12,178.1300048828125,115565000
2013-12-13,178.11000061035156,107808000
2013-12-16,179.22000122070312,96195000
2013-12-17,178.64999389648438,89886000
2013-12-18,181.6999969482422,234906000
2013-12-19,181.4900054931641,136531200
2013-12-20,181.55999755859372,197087000
2013-12-23,182.52999877929688,85598000
2013-12-24,182.92999267578125,45368800
2013-12-26,183.8600006103516,63365000
2013-12-27,183.8500061035156,61814000
2013-12-30,183.82000732421875,56857000
2013-12-31,184.69000244140625,86119900
2014-01-02,182.9199981689453,119636900
2014-01-03,182.88999938964844,81390600
2014-01-06,182.3600006103516,108028200
2014-01-07,183.47999572753903,86144200
2014-01-08,183.5200042724609,96582300
2014-01-09,183.63999938964844,90683400
2014-01-10,184.13999938964844,102026400
2014-01-13,181.69000244140625,149892000
2014-01-14,183.6699981689453,105016100
2014-01-15,184.66000366210935,98525800
2014-01-16,184.4199981689453,72290600
2014-01-17,183.63999938964844,107848700
2014-01-21,184.17999267578125,88621200
2014-01-22,184.3000030517578,61270900
2014-01-23,182.7899932861328,132496900
2014-01-24,178.88999938964844,208677100
2014-01-27,178.00999450683594,180843100
2014-01-28,179.07000732421875,110463200
2014-01-29,177.35000610351562,216597300
2014-01-30,179.22999572753906,118938100
2014-01-31,178.17999267578125,194677900
2014-02-03,174.1699981689453,254837100
2014-02-04,175.38999938964844,165012400
2014-02-05,175.1699981689453,164230500
2014-02-06,177.47999572753906,132877600
2014-02-07,179.67999267578125,170787200
2014-02-10,180.00999450683594,92218800
2014-02-11,181.97999572753903,117814100
2014-02-12,182.07000732421875,94717700
2014-02-13,183.00999450683597,100542200
2014-02-14,184.0200042724609,96498400
2014-02-18,184.2400054931641,80460900
2014-02-19,183.0200042724609,126524300
2014-02-20,184.1000061035156,104998100
2014-02-21,183.88999938964844,118116400
2014-02-24,184.91000366210935,114063900
2014-02-25,184.83999633789065,117085000
2014-02-26,184.8500061035156,98677200
2014-02-27,185.82000732421875,93880800
2014-02-28,186.2899932861328,150842000
2014-03-03,184.97999572753903,167748500
2014-03-04,187.5800018310547,167545900
2014-03-05,187.75,88376900
2014-03-06,188.17999267578125,82516500
2014-03-07,188.25999450683597,114513500
2014-03-10,188.16000366210935,74939200
2014-03-11,187.22999572753903,99009100
2014-03-12,187.27999877929688,104824400
2014-03-13,185.17999267578125,155014300
2014-03-14,184.66000366210935,153919600
2014-03-17,186.3300018310547,98359500
2014-03-18,187.66000366210935,101804600
2014-03-19,186.66000366210935,176267300
2014-03-20,187.75,117241000
2014-03-21,186.1999969482422,163128000
2014-03-24,185.42999267578125,121411000
2014-03-25,186.30999755859372,103852000
2014-03-26,184.97000122070312,119843000
2014-03-27,184.5800018310547,142383000
2014-03-28,185.4900054931641,101642000
2014-03-31,187.00999450683597,99745000
2014-04-01,188.25,89193000
2014-04-02,188.8800048828125,78774000
2014-04-03,188.6300048828125,77435000
2014-04-04,186.3999938964844,169381000
2014-04-07,184.33999633789065,140803000
2014-04-08,185.1000061035156,112660000
2014-04-09,187.08999633789065,100254000
2014-04-10,183.16000366210935,172959000
2014-04-11,181.50999450683597,167251000
2014-04-14,182.94000244140625,132382000
2014-04-15,184.1999969482422,157093000
2014-04-16,186.1300048828125,105197000
2014-04-17,186.38999938964844,105255000
2014-04-21,187.0399932861328,68329000
2014-04-22,187.88999938964844,85790000
2014-04-23,187.4499969482422,73869000
2014-04-24,187.8300018310547,88170000
2014-04-25,186.2899932861328,100380000
2014-04-28,186.8800048828125,135121000
2014-04-29,187.75,84098000
2014-04-30,188.30999755859372,101508000
2014-05-01,188.3300018310547,93019000
2014-05-02,188.05999755859372,98122000
2014-05-05,188.4199981689453,75883000
2014-05-06,186.77999877929688,85454000
2014-05-07,187.8800048828125,106500000
2014-05-08,187.67999267578125,93618000
2014-05-09,187.9600067138672,83679000
2014-05-12,189.7899932861328,86940000
2014-05-13,189.9600067138672,66454000
2014-05-14,189.05999755859372,72367000
2014-05-15,187.3999938964844,154956000
2014-05-16,188.0500030517578,97458000
2014-05-19,188.7400054931641,63839000
2014-05-20,187.5500030517578,111644000
2014-05-21,189.1300048828125,89093000
2014-05-22,189.58999633789065,61549000
2014-05-23,190.3500061035156,61092800
2014-05-27,191.5200042724609,72010000
2014-05-28,191.3800048828125,66723000
2014-05-29,192.3699951171875,64377000
2014-05-30,192.67999267578125,76316000
2014-06-02,192.8999938964844,64656000
2014-06-03,192.8000030517578,65047000
2014-06-04,193.19000244140625,55529000
2014-06-05,194.4499969482422,92103000
2014-06-06,195.3800048828125,78696000
2014-06-09,195.5800018310547,65119000
2014-06-10,195.6000061035156,57129000
2014-06-11,194.9199981689453,68772000
2014-06-12,193.5399932861328,106350000
2014-06-13,194.1300048828125,82017000
2014-06-16,194.2899932861328,87424000
2014-06-17,194.8300018310547,84834000
2014-06-18,196.25999450683597,105267000
2014-06-19,196.47999572753903,85929000
2014-06-20,195.94000244140625,100587000
2014-06-23,195.8800048828125,70611000
2014-06-24,194.6999969482422,96237000
2014-06-25,195.5800018310547,82782000
2014-06-26,195.44000244140625,84312000
2014-06-27,195.82000732421875,71445100
2014-06-30,195.72000122070312,70201200
2014-07-01,197.02999877929688,90470000
2014-07-02,197.22999572753903,52475000
2014-07-03,198.1999969482422,52938800
2014-07-07,197.50999450683597,61696000
2014-07-08,196.2400054931641,108143000
2014-07-09,197.1199951171875,72992000
2014-07-10,196.33999633789065,99040000
2014-07-11,196.6100006103516,64243000
2014-07-14,197.6000061035156,58658000
2014-07-15,197.22999572753903,111307000
2014-07-16,197.9600067138672,79986400
2014-07-17,195.7100067138672,145398000
2014-07-18,197.7100067138672,124330000
2014-07-21,197.33999633789065,67592000
2014-07-22,198.1999969482422,67678000
2014-07-23,198.63999938964844,65612000
2014-07-24,198.6499938964844,56888000
2014-07-25,197.72000122070312,76837000
2014-07-28,197.8000030517578,69259000
2014-07-29,196.9499969482422,80466000
2014-07-30,196.97999572753903,104222000
2014-07-31,193.08999633789065,183479000
2014-08-01,192.5,189261000
2014-08-04,193.88999938964844,91340000
2014-08-05,192.00999450683597,152690000
2014-08-06,192.07000732421875,94818000
2014-08-07,191.02999877929688,135733000
2014-08-08,193.2400054931641,117014000
2014-08-11,193.8000030517578,74544000
2014-08-12,193.52999877929688,73632000
2014-08-13,194.83999633789065,69047000
2014-08-14,195.75999450683597,57371000
2014-08-15,195.72000122070312,139951000
2014-08-18,197.3600006103516,75424000
2014-08-19,198.38999938964844,59135000
2014-08-20,198.9199981689453,72763000
2014-08-21,199.5,67791000
2014-08-22,199.19000244140625,76107000
2014-08-25,200.1999969482422,63855000
2014-08-26,200.3300018310547,47298000
2014-08-27,200.25,47874000
2014-08-28,200.13999938964844,58330000
2014-08-29,200.7100067138672,65907000
2014-09-02,200.6100006103516,72426000
2014-09-03,200.5,57462000
2014-09-04,200.2100067138672,85236000
2014-09-05,201.1100006103516,102177000
2014-09-08,200.58999633789065,64146000
2014-09-09,199.32000732421875,88591000
2014-09-10,200.07000732421875,67251000
2014-09-11,200.3000030517578,66774400
2014-09-12,199.1300048828125,117409300
2014-09-15,198.97999572753903,76401000
2014-09-16,200.47999572753903,116201000
2014-09-17,200.75,151266000
2014-09-18,201.82000732421875,94990000
2014-09-19,200.6999969482422,121649000
2014-09-22,199.1499938964844,125553000
2014-09-23,198.00999450683597,111393000
2014-09-24,199.55999755859372,107276000
2014-09-25,196.33999633789065,150300000
2014-09-26,197.8999938964844,103547000
2014-09-29,197.5399932861328,95112000
2014-09-30,197.0200042724609,131302000
2014-10-01,194.3500061035156,177798000
2014-10-02,194.3800048828125,157285000
2014-10-03,196.5200042724609,121569000
2014-10-06,196.2899932861328,104778000
2014-10-07,193.25999450683597,147913000
2014-10-08,196.63999938964844,186461000
2014-10-09,192.7400054931641,210705000
2014-10-10,190.5399932861328,221909000
2014-10-13,187.41000366210935,230939000
2014-10-14,187.6999969482422,215847000
2014-10-15,186.42999267578125,380715000
2014-10-16,186.2700042724609,270391000
2014-10-17,188.47000122070312,214625000
2014-10-20,190.3000030517578,130011000
2014-10-21,194.07000732421875,154949000
2014-10-22,192.69000244140625,151822000
2014-10-23,194.92999267578125,154944000
2014-10-24,196.42999267578125,117927000
2014-10-27,196.16000366210935,82954000
2014-10-28,198.41000366210935,106736000
2014-10-29,198.1100006103516,142557000
2014-10-30,199.3800048828125,113330000
2014-10-31,201.66000366210935,146903000
2014-11-03,201.7700042724609,93600000
2014-11-04,201.07000732421875,93343000
2014-11-05,202.33999633789065,91709000
2014-11-06,203.1499938964844,107089000
2014-11-07,203.33999633789065,89540000
2014-11-10,203.97999572753903,66319000
2014-11-11,204.17999267578125,54499400
2014-11-12,203.9600067138672,90120300
2014-11-13,204.19000244140625,85357900
2014-11-14,204.2400054931641,80417500
2014-11-17,204.3699951171875,80441000
2014-11-18,205.5500030517578,76068100
2014-11-19,205.22000122070312,82373000
2014-11-20,205.5800018310547,72840300
2014-11-21,206.67999267578125,142327300
2014-11-24,207.25999450683597,65880800
2014-11-25,207.1100006103516,79108300
2014-11-26,207.63999938964844,62167800
2014-11-28,207.1999969482422,57890100
2014-12-01,205.75999450683597,103968400
2014-12-02,207.08999633789065,74507200
2014-12-03,207.88999938964844,68952000
2014-12-04,207.66000366210935,91316600
2014-12-05,208.0,91025500
2014-12-08,206.6100006103516,108588200
2014-12-09,206.47000122070312,125180100
2014-12-10,203.16000366210935,159856400
2014-12-11,204.19000244140625,159012800
2014-12-12,200.88999938964844,202330200
2014-12-15,199.50999450683597,189965800
2014-12-16,197.91000366210935,259543800
2014-12-17,201.7899932861328,253910100
2014-12-18,206.77999877929688,257633900
2014-12-19,206.5200042724609,245084600
2014-12-22,207.47000122070312,148318900
2014-12-23,207.75,122167900
2014-12-24,207.7700042724609,42963400
2014-12-26,208.44000244140625,57326700
2014-12-29,208.72000122070312,79643900
2014-12-30,207.6000061035156,73540800
2014-12-31,205.5399932861328,130333800
2015-01-02,205.42999267578125,121465900
2015-01-05,201.72000122070312,169632600
2015-01-06,199.82000732421875,209151400
2015-01-07,202.30999755859372,125346700
2015-01-08,205.8999938964844,147217800
2015-01-09,204.25,158567300
2015-01-12,202.6499938964844,144396100
2015-01-13,202.0800018310547,214553300
2015-01-14,200.8600006103516,192991100
2015-01-15,199.0200042724609,176613900
2015-01-16,201.6300048828125,211879600
2015-01-20,202.05999755859372,130991100
2015-01-21,203.0800018310547,122942700
2015-01-22,206.1000061035156,174356000
2015-01-23,204.97000122070312,117516800
2015-01-26,205.4499969482422,92009700
2015-01-27,202.7400054931641,134044600
2015-01-28,200.13999938964844,168514300
2015-01-29,201.9900054931641,173585400
2015-01-30,199.4499969482422,197729700
2015-02-02,201.9199981689453,163107000
2015-02-03,204.83999633789065,124212900
2015-02-04,204.05999755859372,134306700
2015-02-05,206.1199951171875,97953200
2015-02-06,205.5500030517578,125672000
2015-02-09,204.6300048828125,87219000
2015-02-10,206.80999755859372,96164200
2015-02-11,206.92999267578125,91087800
2015-02-12,208.9199981689453,97545900
2015-02-13,209.77999877929688,93670400
2015-02-17,210.1100006103516,76968200
2015-02-18,210.1300048828125,80652900
2015-02-19,209.97999572753903,91462500
2015-02-20,211.2400054931641,140896400
2015-02-23,211.2100067138672,74411100
2015-02-24,211.80999755859372,72472300
2015-02-25,211.6300048828125,73061700
2015-02-26,211.3800048828125,72697900
2015-02-27,210.66000366210935,108076000
2015-03-02,211.9900054931641,87491400
2015-03-03,211.1199951171875,110325800
2015-03-04,210.22999572753903,114497200
2015-03-05,210.4600067138672,76873000
2015-03-06,207.5,188128000
2015-03-09,208.3600006103516,89818900
2015-03-10,204.97999572753903,157121300
2015-03-11,204.5,110145700
2015-03-12,207.1000061035156,93993500
2015-03-13,205.8300018310547,162410900
2015-03-16,208.5800018310547,136099200
2015-03-17,207.9600067138672,94510400
2015-03-18,210.4600067138672,228808500
2015-03-19,209.5,117917300
2015-03-20,210.41000366210935,177715100
2015-03-23,210.0,71784500
2015-03-24,208.82000732421875,77805300
2015-03-25,205.75999450683597,159521700
2015-03-26,205.2700042724609,153067200
2015-03-27,205.7400054931641,118939000
2015-03-30,208.25,96180400
2015-03-31,206.42999267578125,126768700
2015-04-01,205.6999969482422,137303600
2015-04-02,206.44000244140625,86900900
2015-04-06,207.8300018310547,114368200
2015-04-07,207.27999877929688,81236300
2015-04-08,207.97999572753903,89351900
2015-04-09,208.8999938964844,85548900
2015-04-10,210.0399932861328,72722900
2015-04-13,209.08999633789065,74436600
2015-04-14,209.4900054931641,75099900
2015-04-15,210.42999267578125,99529300
2015-04-16,210.3699951171875,68934900
2015-04-17,207.9499969482422,191113200
2015-04-20,209.8500061035156,92189500
2015-04-21,209.6000061035156,72559800
2015-04-22,210.6300048828125,78264600
2015-04-23,211.16000366210935,102585900
2015-04-24,211.6499938964844,61327400
2015-04-27,210.7700042724609,79358100
2015-04-28,211.44000244140625,86863500
2015-04-29,210.57000732421875,125684900
2015-04-30,208.4600067138672,161304900
2015-05-01,210.72000122070312,103399700
2015-05-04,211.32000732421875,70927200
2015-05-05,208.8999938964844,113326200
2015-05-06,208.0399932861328,135060200
2015-05-07,208.8699951171875,88244900
2015-05-08,211.6199951171875,155877300
2015-05-11,210.6100006103516,75708100
2015-05-12,209.97999572753903,119727600
2015-05-13,210.0200042724609,94667900
2015-05-14,212.2100067138672,95934000
2015-05-15,212.44000244140625,76510100
2015-05-18,213.1000061035156,74549700
2015-05-19,213.02999877929688,72114600
2015-05-20,212.8800048828125,76857500
2015-05-21,213.5,64764600
2015-05-22,212.9900054931641,57433500
2015-05-26,210.6999969482422,124308600
2015-05-27,212.6999969482422,93214000
2015-05-28,212.4600067138672,74974600
2015-05-29,211.13999938964844,124919600
2015-06-01,211.57000732421875,93338800
2015-06-02,211.3600006103516,91531000
2015-06-03,211.9199981689453,87820900
2015-06-04,210.1300048828125,151882800
2015-06-05,209.7700042724609,121704700
2015-06-08,208.47999572753903,89063300
2015-06-09,208.4499969482422,105034700
2015-06-10,210.9499969482422,134551300
2015-06-11,211.6300048828125,73876400
2015-06-12,210.00999450683597,135382400
2015-06-15,209.1100006103516,124384200
2015-06-16,210.25,85308200
2015-06-17,210.58999633789065,126708600
2015-06-18,212.77999877929688,165867900
2015-06-19,210.80999755859372,130478700
2015-06-22,211.88999938964844,70696000
2015-06-23,212.0399932861328,68476800
2015-06-24,210.5,92307300
2015-06-25,209.8600006103516,97107400
2015-06-26,209.82000732421875,104174800
2015-06-29,205.4199981689453,202621300
2015-06-30,205.8500061035156,182925100
2015-07-01,207.5,135979900
2015-07-02,207.30999755859372,104373700
2015-07-06,206.72000122070312,117975400
2015-07-07,208.0200042724609,173820200
2015-07-08,204.52999877929688,164020100
2015-07-09,204.8999938964844,144113100
2015-07-10,207.47999572753903,129456900
2015-07-13,209.7700042724609,106069400
2015-07-14,210.67999267578125,81709600
2015-07-15,210.6100006103516,97914100
2015-07-16,212.3000030517578,106683300
2015-07-17,212.47999572753903,89030000
2015-07-20,212.58999633789065,70446800
2015-07-21,211.75,77965000
2015-07-22,211.3699951171875,88667900
2015-07-23,210.17999267578125,90509100
2015-07-24,208.0,117755000
2015-07-27,206.7899932861328,132361100
2015-07-28,209.3300018310547,123544800
2015-07-29,210.7700042724609,105791300
2015-07-30,210.82000732421875,91304400
2015-07-31,210.5,103266900
2015-08-03,209.7899932861328,113965700
2015-08-04,209.3800048828125,81820800
2015-08-05,210.07000732421875,85786800
2015-08-06,208.3500061035156,116030800
2015-08-07,207.9499969482422,117858000
2015-08-10,210.57000732421875,80270700
2015-08-11,208.6699981689453,126081400
2015-08-12,208.9199981689453,172123700
2015-08-13,208.66000366210935,89383300
2015-08-14,209.4199981689453,72786500
2015-08-17,210.58999633789065,79072600
2015-08-18,209.97999572753903,71692700
2015-08-19,208.32000732421875,172946000
