Date,AAPL,MSFT,AMZN,NVDA,GOOGL,TSLA,GOOG,BRK-B
2022-03-18,163.97999572753906,300.42999267578125,161.25050354003906,264.5299987792969,136.12550354003906,301.7966613769531,136.80149841308594,342.4100036621094
2022-03-21,165.3800048828125,299.1600036621094,161.4915008544922,267.3399963378906,136.10150146484375,307.0533447265625,136.47850036621094,349.6600036621094
2022-03-22,168.82000732421875,304.0599975585937,164.88900756835938,265.239990234375,139.8679962158203,331.32666015625,140.27749633789062,349.92999267578125
2022-03-23,170.2100067138672,299.489990234375,163.4080047607422,256.3399963378906,138.27549743652344,333.03668212890625,138.5034942626953,348.1600036621094
2022-03-24,174.07000732421875,304.1000061035156,163.64950561523438,281.5,141.57200622558594,337.97332763671875,141.31199645996094,352.3699951171875
2022-03-25,174.72000122070312,303.67999267578125,164.77349853515625,276.9200134277344,141.67300415039062,336.8800048828125,141.52149963378906,358.760009765625
2022-03-28,175.60000610351562,310.70001220703125,168.99049377441406,282.19000244140625,141.45550537109375,363.9466552734375,141.9499969482422,359.57000732421875
2022-03-29,178.9600067138672,315.4100036621094,169.31500244140625,286.5599975585937,142.5054931640625,366.5233459472656,143.25,355.1199951171875
2022-03-30,177.77000427246094,313.8599853515625,166.30099487304688,276.8999938964844,141.93850708007812,364.663330078125,142.64450073242188,357.6099853515625
2022-03-31,174.61000061035156,308.3099975585937,162.99749755859375,272.8599853515625,139.0675048828125,359.20001220703125,139.64950561523438,352.9100036621094
2022-04-01,174.30999755859375,309.4200134277344,163.55999755859375,267.1199951171875,140.15049743652344,361.5299987792969,140.6999969482422,351.8800048828125
2022-04-04,178.44000244140625,314.9700012207031,168.34649658203125,273.6000061035156,142.97149658203125,381.8166809082031,143.6425018310547,345.42999267578125
2022-04-05,175.05999755859375,310.8800048828125,164.05499267578125,259.3099975585937,140.59100341796875,363.7533264160156,141.06300354003906,344.79998779296875
2022-04-06,171.8300018310547,299.5,158.75599670410156,244.07000732421875,136.54800415039062,348.586669921875,137.17599487304688,344.7099914550781
2022-04-07,172.13999938964844,301.3699951171875,157.7845001220703,242.0800018310547,135.8885040283203,352.4200134277344,136.46499633789062,346.510009765625
2022-04-08,170.08999633789062,296.9700012207031,154.4604949951172,231.19000244140625,133.28750610351562,341.8299865722656,134.010498046875,353.1000061035156
2022-04-11,165.75,285.260009765625,151.1219940185547,219.1699981689453,128.82350158691406,325.3099975585937,129.79649353027344,352.0199890136719
2022-04-12,167.66000366210938,282.0599975585937,150.78750610351562,215.0399932861328,127.7145004272461,328.9833374023437,128.37449645996094,349.739990234375
2022-04-13,170.39999389648438,287.6199951171875,155.54100036621094,222.02999877929688,129.8939971923828,340.7900085449219,130.28599548339844,346.2200012207031
2022-04-14,165.2899932861328,279.8299865722656,151.7064971923828,212.5800018310547,126.7300033569336,328.3333435058594,127.25299835205078,344.3299865722656
2022-04-18,165.07000732421875,280.5199890136719,152.78500366210938,217.8300018310547,127.67649841308594,334.7633361816406,127.96099853515624,346.6499938964844
2022-04-19,167.39999389648438,285.29998779296875,158.11549377441406,221.97999572753903,130.00900268554688,342.7166748046875,130.531005859375,348.5
2022-04-20,167.22999572753906,286.3599853515625,153.9980010986328,214.82000732421875,128.0399932861328,325.7333374023437,128.24549865722656,348.82000732421875
2022-04-21,166.4199981689453,280.8099975585937,148.29600524902344,201.8300018310547,124.8144989013672,336.260009765625,124.9375,343.6000061035156
2022-04-22,161.7899932861328,274.0299987792969,144.35000610351562,195.1499938964844,119.635498046875,335.01666259765625,119.61399841308594,335.5599975585937
2022-04-25,162.8800048828125,280.7200012207031,146.07400512695312,199.0200042724609,123.0739974975586,332.67333984375,123.25,336.95001220703125
2022-04-26,156.8000030517578,270.2200012207031,139.39100646972656,187.8800048828125,118.6500015258789,292.1400146484375,119.50599670410156,330.6499938964844
2022-04-27,156.57000732421875,283.2200012207031,138.16700744628906,184.1499938964844,114.29450225830078,293.836669921875,115.02050018310548,329.5799865722656
2022-04-28,163.63999938964844,289.6300048828125,144.59649658203125,197.82000732421875,118.52249908447266,292.5033264160156,119.4114990234375,331.2699890136719
2022-04-29,157.64999389648438,277.5199890136719,124.28150177001952,185.47000122070312,114.1094970703125,290.2533264160156,114.96649932861328,322.8299865722656
2022-05-02,157.9600067138672,284.4700012207031,124.5,195.3300018310547,116.58300018310548,300.9800109863281,117.15699768066406,318.19000244140625
2022-05-03,159.47999572753906,281.7799987792969,124.25350189208984,196.0200042724609,117.33399963378906,303.0833435058594,118.12950134277344,318.989990234375
2022-05-04,166.02000427246094,289.9800109863281,125.92849731445312,203.33999633789065,122.26100158691406,317.5400085449219,122.5749969482422,326.79998779296875
2022-05-05,156.77000427246094,277.3500061035156,116.40699768066406,188.44000244140625,116.50550079345705,291.09332275390625,116.74649810791016,318.67999267578125
2022-05-06,157.27999877929688,274.7300109863281,114.77249908447266,186.75,115.74649810791016,288.54998779296875,115.66000366210938,318.8800048828125
2022-05-09,152.05999755859375,264.5799865722656,108.78900146484376,169.5,112.51100158691406,262.3699951171875,113.08399963378906,312.9599914550781
2022-05-10,154.50999450683594,269.5,108.85900115966795,175.9499969482422,114.3949966430664,266.67999267578125,114.58450317382812,312.5299987792969
2022-05-11,146.5,260.54998779296875,105.37200164794922,166.3000030517578,113.60250091552734,244.6666717529297,113.96099853515624,311.5400085449219
2022-05-12,142.55999755859375,255.3500061035156,106.93049621582033,161.75,112.84400177001952,242.6666717529297,113.16100311279295,308.0599975585937
2022-05-13,147.11000061035156,261.1199951171875,113.05500030517578,177.05999755859375,116.05049896240234,256.5299987792969,116.5155029296875,310.3599853515625
2022-05-16,145.5399932861328,261.5,110.8105010986328,172.63999938964844,114.44499969482422,241.4566650390625,114.7925033569336,309.2900085449219
2022-05-17,149.24000549316406,266.82000732421875,115.36849975585938,181.7700042724609,116.4729995727539,253.8699951171875,116.70149993896484,314.6000061035156
2022-05-18,140.82000732421875,254.0800018310547,107.1125030517578,169.3800048828125,111.89949798583984,236.60333251953125,112.4010009765625,306.6400146484375
2022-05-19,137.35000610351562,253.13999938964844,107.31900024414062,171.24000549316406,110.38400268554688,236.47332763671875,110.74549865722656,304.1499938964844
2022-05-20,137.58999633789062,252.55999755859372,107.59100341796876,166.94000244140625,108.90799713134766,221.3000030517578,109.31300354003906,304.04998779296875
2022-05-23,143.11000061035156,260.6499938964844,107.55699920654295,168.97999572753906,111.48799896240234,224.96665954589844,111.66649627685548,310.20001220703125
2022-05-24,140.36000061035156,259.6199951171875,104.0999984741211,161.5399932861328,105.97000122070312,209.3866729736328,105.9260025024414,309.1700134277344
2022-05-25,140.52000427246094,262.5199890136719,106.7750015258789,169.75,105.80500030517578,219.6000061035156,105.8395004272461,308.6400146484375
2022-05-26,143.77999877929688,265.8999938964844,111.07749938964844,178.50999450683594,107.7925033569336,235.91000366210935,108.2959976196289,312.5
2022-05-27,149.63999938964844,273.239990234375,115.14649963378906,188.1100006103516,112.31649780273438,253.2100067138672,112.79900360107422,319.1099853515625
2022-05-31,148.83999633789062,271.8699951171875,120.20950317382812,186.72000122070312,113.76200103759766,252.7533264160156,114.03900146484376,315.9800109863281
2022-06-01,148.7100067138672,272.4200134277344,121.68399810791016,183.1999969482422,113.89199829101562,246.7899932861328,114.13700103759766,312.2099914550781
2022-06-02,151.2100067138672,274.5799865722656,125.51100158691406,195.9199981689453,117.62249755859376,258.3333435058594,117.74600219726562,314.95001220703125
2022-06-03,145.3800048828125,270.0199890136719,122.3499984741211,187.1999969482422,114.54100036621094,234.51666259765625,114.56400299072266,310.94000244140625
2022-06-06,146.13999938964844,268.75,124.79000091552734,187.8600006103516,116.82050323486328,238.27999877929688,117.010498046875,312.1499938964844
2022-06-07,148.7100067138672,272.5,123.0,189.25999450683597,117.14949798583984,238.8866729736328,117.22949981689452,313.6499938964844
2022-06-08,147.9600067138672,270.4100036621094,121.18000030517578,186.47999572753903,117.19400024414062,241.86666870117188,117.23799896240234,308.739990234375
2022-06-09,142.63999938964844,264.7900085449219,116.1500015258789,180.47999572753903,114.83550262451172,239.7066650390625,114.91799926757812,300.79998779296875
2022-06-10,137.1300048828125,252.9900054931641,109.6500015258789,169.74000549316406,111.1614990234375,232.22999572753903,111.42749786376952,291.7099914550781
2022-06-13,131.8800048828125,242.25999450683597,103.66999816894533,156.47000122070312,106.39250183105467,215.73666381835935,106.87650299072266,281.5599975585937
2022-06-14,132.75999450683594,244.4900054931641,102.30999755859376,158.36000061035156,106.71549987792967,220.88999938964844,107.19400024414062,277.6400146484375
2022-06-15,135.42999267578125,251.75999450683597,107.66999816894533,165.27000427246094,109.7645034790039,233.0,110.3905029296875,278.92999267578125
2022-06-16,130.05999755859375,244.97000122070312,103.66000366210938,156.00999450683594,106.03350067138672,213.1000061035156,106.63600158691406,268.5599975585937
2022-06-17,131.55999755859375,247.6499938964844,106.22000122070312,158.8000030517578,107.14350128173828,216.75999450683597,107.8655014038086,268.0799865722656
2022-06-21,135.8699951171875,253.7400054931641,108.68000030517578,165.66000366210938,111.54399871826172,237.0366668701172,112.01499938964844,271.7699890136719
2022-06-22,135.35000610351562,253.1300048828125,108.9499969482422,163.60000610351562,111.4875030517578,236.086669921875,112.03399658203124,269.7900085449219
2022-06-23,138.27000427246094,258.8599853515625,112.44000244140624,162.25,112.24199676513672,235.07000732421875,112.68450164794922,267.5199890136719
2022-06-24,141.66000366210938,267.70001220703125,116.45999908447266,171.25999450683594,117.9749984741211,245.7066650390625,118.53800201416016,278.2799987792969
2022-06-27,141.66000366210938,264.8900146484375,113.22000122070312,168.69000244140625,115.83350372314452,244.9199981689453,116.62249755859376,278.3999938964844
2022-06-28,137.44000244140625,256.4800109863281,107.4000015258789,159.82000732421875,112.00749969482422,232.663330078125,112.57150268554688,273.8599853515625
2022-06-29,139.22999572753906,260.260009765625,108.91999816894533,155.4199981689453,111.70149993896484,228.4900054931641,112.25650024414062,273.489990234375
2022-06-30,136.72000122070312,256.8299865722656,106.20999908447266,151.58999633789062,108.96299743652344,224.47332763671875,109.37249755859376,273.0199890136719
2022-07-01,138.92999267578125,259.5799865722656,109.55999755859376,145.22999572753906,108.7375030517578,227.26333618164065,109.08100128173828,277.5
2022-07-05,141.55999755859375,262.8500061035156,113.5,149.63999938964844,113.26300048828124,233.0666656494141,113.88700103759766,275.69000244140625
2022-07-06,142.9199981689453,266.2099914550781,114.33000183105467,151.3000030517578,114.5719985961914,231.73333740234372,115.2135009765625,275.6499938964844
2022-07-07,146.35000610351562,268.3999938964844,116.33000183105467,158.5800018310547,118.78299713134766,244.5433349609375,119.30599975585938,279.2799987792969
2022-07-08,147.0399932861328,267.6600036621094,115.54000091552734,158.3800048828125,119.35350036621094,250.76333618164065,120.1685028076172,280.8299865722656
2022-07-11,144.8699951171875,264.510009765625,111.75,151.52000427246094,115.67649841308594,234.3433380126953,116.52249908447266,278.510009765625
2022-07-12,145.86000061035156,253.6699981689453,109.22000122070312,150.82000732421875,114.02050018310548,233.07000732421875,114.84950256347656,277.2799987792969
2022-07-13,145.49000549316406,252.72000122070312,110.4000015258789,151.63999938964844,111.35350036621094,237.0399932861328,112.18699645996094,277.4700012207031
2022-07-14,148.47000122070312,254.0800018310547,110.62999725341795,153.72000122070312,110.36750030517578,238.31333923339844,111.44000244140624,274.4100036621094
2022-07-15,150.1699981689453,256.7200012207031,113.5500030517578,157.6199951171875,111.77749633789062,240.0666656494141,112.76699829101562,278.4800109863281
2022-07-18,147.07000732421875,254.25,113.76000213623048,161.00999450683594,109.02999877929688,240.54666137695312,109.91000366210938,276.260009765625
2022-07-19,151.0,259.5299987792969,118.20999908447266,169.9199981689453,113.80999755859376,245.52999877929688,114.62000274658205,283.54998779296875
2022-07-20,153.0399932861328,262.2699890136719,122.7699966430664,178.07000732421875,113.9000015258789,247.5,114.6999969482422,286.0400085449219
2022-07-21,155.35000610351562,264.8399963378906,124.62999725341795,180.5,114.33999633789062,271.7066650390625,115.04000091552734,286.8500061035156
2022-07-22,154.08999633789062,260.3599853515625,122.41999816894533,173.19000244140625,107.9000015258789,272.24334716796875,108.36000061035156,285.92999267578125
2022-07-25,152.9499969482422,258.8299865722656,121.13999938964844,170.24000549316406,107.51000213623048,268.4333190917969,108.20999908447266,287.989990234375
2022-07-26,151.60000610351562,251.8999938964844,114.80999755859376,165.3300018310547,105.0199966430664,258.8599853515625,105.44000244140624,285.3099975585937
2022-07-27,156.7899932861328,268.739990234375,120.97000122070312,177.89999389648438,113.05999755859376,274.82000732421875,113.5999984741211,290.29998779296875
2022-07-28,157.35000610351562,276.4100036621094,122.27999877929688,179.83999633789062,114.22000122070312,280.8999938964844,114.58999633789062,293.8999938964844
2022-07-29,162.50999450683594,280.739990234375,134.9499969482422,181.6300048828125,116.31999969482422,297.1499938964844,116.63999938964844,300.6000061035156
2022-08-01,161.50999450683594,278.010009765625,135.38999938964844,184.41000366210935,114.86000061035156,297.27667236328125,115.4800033569336,295.8599853515625
2022-08-02,160.00999450683594,274.82000732421875,134.16000366210938,185.25999450683597,115.12999725341795,300.586669921875,115.9000015258789,292.1700134277344
2022-08-03,166.1300048828125,282.4700012207031,139.52000427246094,188.92999267578125,118.08000183105467,307.39666748046875,118.77999877929688,294.9599914550781
2022-08-04,165.80999755859375,283.6499938964844,142.57000732421875,192.1499938964844,118.19000244140624,308.6333312988281,118.87000274658205,292.9100036621094
2022-08-05,165.35000610351562,282.9100036621094,140.8000030517578,189.88999938964844,117.47000122070312,288.1700134277344,118.22000122070312,292.07000732421875
2022-08-08,164.8699951171875,280.32000732421875,139.41000366210938,177.92999267578125,117.3000030517578,290.42333984375,118.13999938964844,292.3399963378906
2022-08-09,164.9199981689453,282.29998779296875,137.8300018310547,170.86000061035156,116.62999725341795,283.3333435058594,117.5,292.7699890136719
2022-08-10,169.24000549316406,289.1600036621094,142.69000244140625,180.97000122070312,119.6999969482422,294.3566589355469,120.6500015258789,295.1099853515625
2022-08-11,168.49000549316406,287.0199890136719,140.63999938964844,179.4199981689453,118.83999633789062,286.6300048828125,119.81999969482422,296.4700012207031
2022-08-12,172.10000610351562,291.9100036621094,143.5500030517578,187.08999633789065,121.68000030517578,300.0299987792969,122.6500015258789,301.54998779296875
2022-08-15,173.19000244140625,293.4700012207031,143.17999267578125,190.32000732421875,122.08000183105467,309.32000732421875,122.87999725341795,302.82000732421875
2022-08-16,173.02999877929688,292.7099914550781,144.77999877929688,188.7899932861328,121.6999969482422,306.5633239746094,122.51000213623048,306.6499938964844
2022-08-17,174.5500030517578,291.32000732421875,142.10000610351562,183.3500061035156,119.5500030517578,303.9966735839844,120.31999969482422,304.260009765625
2022-08-18,174.14999389648438,290.1700134277344,142.3000030517578,187.72999572753903,120.16999816894533,302.8699951171875,120.86000061035156,304.2699890136719
2022-08-19,171.52000427246094,286.1499938964844,138.22999572753906,178.49000549316406,117.20999908447266,296.6666564941406,118.12000274658205,297.2799987792969
2022-08-22,167.57000732421875,277.75,133.22000122070312,170.33999633789062,114.23999786376952,289.913330078125,115.06999969482422,288.69000244140625
2022-08-23,167.22999572753906,276.44000244140625,133.6199951171875,171.80999755859375,113.86000061035156,296.4533386230469,114.7699966430664,289.6499938964844
2022-08-24,167.52999877929688,275.7900085449219,133.8000030517578,172.22000122070312,113.69000244140624,297.0966796875,114.6999969482422,293.5199890136719
2022-08-25,170.02999877929688,278.8500061035156,137.27999877929688,179.1300048828125,116.6500015258789,296.07000732421875,117.6999969482422,298.1300048828125
2022-08-26,163.6199951171875,268.0899963378906,130.75,162.60000610351562,110.33999633789062,288.0899963378906,111.3000030517578,289.9599914550781
2022-08-29,161.3800048828125,265.2300109863281,129.7899932861328,158.00999450683594,109.41999816894533,284.82000732421875,110.33999633789062,287.45001220703125
2022-08-30,158.91000366210938,262.9700012207031,128.72999572753906,154.67999267578125,108.94000244140624,277.70001220703125,109.91000366210938,285.4200134277344
2022-08-31,157.22000122070312,261.4700012207031,126.7699966430664,150.94000244140625,108.22000122070312,275.6099853515625,109.1500015258789,280.79998779296875
2022-09-01,157.9600067138672,260.3999938964844,127.81999969482422,139.3699951171875,109.73999786376952,277.1600036621094,110.5500030517578,282.42999267578125
2022-09-02,155.80999755859375,256.0599975585937,127.51000213623048,136.47000122070312,107.8499984741211,270.2099914550781,108.68000030517578,277.6700134277344
2022-09-06,154.52999877929688,253.25,126.11000061035156,134.64999389648438,106.80999755859376,274.4200134277344,107.4800033569336,276.5899963378906
2022-09-07,155.9600067138672,258.0899963378906,129.47999572753906,137.13999938964844,109.4499969482422,283.70001220703125,110.4800033569336,281.0400085449219
2022-09-08,154.4600067138672,258.5199890136719,129.82000732421875,139.89999389648438,108.37999725341795,289.260009765625,109.41999816894533,283.3399963378906
2022-09-09,157.3699951171875,264.4599914550781,133.27000427246094,143.8699951171875,110.6500015258789,299.67999267578125,111.77999877929688,285.7699890136719
2022-09-12,163.42999267578125,266.6499938964844,136.4499969482422,145.0500030517578,110.86000061035156,304.4200134277344,111.87000274658205,288.510009765625
2022-09-13,153.83999633789062,251.9900054931641,126.81999969482422,131.30999755859375,104.31999969482422,292.1300048828125,105.30999755859376,278.2900085449219
2022-09-14,155.30999755859375,252.22000122070312,128.5500030517578,131.27999877929688,105.0,302.6099853515625,105.87000274658205,278.4200134277344
2022-09-15,152.3699951171875,245.3800048828125,126.27999877929688,129.2899932861328,102.91000366210938,303.75,103.9000015258789,276.70001220703125
2022-09-16,150.6999969482422,244.7400054931641,123.52999877929688,131.97999572753906,102.8000030517578,303.3500061035156,103.62999725341795,274.8099975585937
2022-09-19,154.47999572753906,244.5200042724609,124.66000366210938,133.82000732421875,103.06999969482422,309.07000732421875,103.8499984741211,278.95001220703125
2022-09-20,156.89999389648438,242.4499969482422,122.19000244140624,131.75999450683594,101.13999938964844,308.7300109863281,101.83000183105467,277.1300048828125
2022-09-21,153.72000122070312,238.9499969482422,118.54000091552734,132.61000061035156,99.27999877929688,300.79998779296875,100.01000213623048,270.739990234375
2022-09-22,152.74000549316406,240.97999572753903,117.30999755859376,125.61000061035156,100.13999938964844,288.5899963378906,100.56999969482422,268.510009765625
2022-09-23,150.42999267578125,237.9199981689453,113.77999877929688,125.16000366210938,98.73999786376952,275.3299865722656,99.16999816894533,267.7699890136719
2022-09-26,150.77000427246094,237.4499969482422,115.1500015258789,122.27999877929688,98.16999816894533,276.010009765625,98.80999755859376,264.32000732421875
2022-09-27,151.75999450683594,236.41000366210935,114.41000366210938,124.12999725341795,97.5,282.94000244140625,98.08999633789062,265.4700012207031
2022-09-28,149.83999633789062,241.07000732421875,118.01000213623048,127.36000061035156,100.0500030517578,287.8099975585937,100.73999786376952,271.7799987792969
2022-09-29,142.47999572753906,237.5,114.8000030517578,122.1999969482422,97.41999816894533,268.2099914550781,98.08999633789062,269.5799865722656
2022-09-30,138.1999969482422,232.8999938964844,113.0,121.38999938964844,95.6500015258789,265.25,96.1500015258789,267.0199890136719
2022-10-03,142.4499969482422,240.7400054931641,115.87999725341795,125.12000274658205,98.63999938964844,242.3999938964844,99.3000030517578,272.79998779296875
2022-10-04,146.10000610351562,248.8800048828125,121.08999633789062,131.6699981689453,101.63999938964844,249.44000244140625,102.41000366210938,280.489990234375
2022-10-05,146.39999389648438,249.1999969482422,120.9499969482422,132.08999633789062,101.43000030517578,240.80999755859372,102.22000122070312,279.3599853515625
2022-10-06,145.42999267578125,246.7899932861328,120.3000030517578,131.3000030517578,101.41999816894533,238.1300048828125,102.23999786376952,276.3099975585937
2022-10-07,140.08999633789062,234.2400054931641,114.55999755859376,120.76000213623048,98.68000030517578,223.07000732421875,99.56999969482422,269.0400085449219
2022-10-10,140.4199981689453,229.25,113.66999816894533,116.6999969482422,97.86000061035156,222.9600067138672,98.70999908447266,266.92999267578125
2022-10-11,138.97999572753906,225.41000366210935,112.20999908447266,115.86000061035156,97.18000030517578,216.5,98.0500030517578,267.3099975585937
2022-10-12,138.33999633789062,225.75,112.9000015258789,115.0,97.55999755859376,217.2400054931641,98.3000030517578,264.0
2022-10-13,142.99000549316406,234.2400054931641,112.52999877929688,119.5999984741211,99.05999755859376,221.72000122070312,99.70999908447266,275.7799987792969
2022-10-14,138.3800048828125,228.55999755859372,106.9000015258789,112.2699966430664,96.55999755859376,204.9900054931641,97.18000030517578,272.6700134277344
2022-10-17,142.41000366210938,237.52999877929688,113.79000091552734,118.87999725341795,99.97000122070312,219.3500061035156,100.77999877929688,277.0199890136719
2022-10-18,143.75,238.5,116.36000061035156,119.66999816894533,100.7699966430664,220.19000244140625,101.38999938964844,281.6700134277344
2022-10-19,143.86000061035156,236.47999572753903,115.06999969482422,120.51000213623048,99.62999725341795,222.0399932861328,100.29000091552734,278.3399963378906
2022-10-20,143.38999938964844,236.1499938964844,115.25,121.94000244140624,99.97000122070312,207.27999877929688,100.52999877929688,273.5299987792969
2022-10-21,147.27000427246094,242.1199951171875,119.31999969482422,124.66000366210938,101.12999725341795,214.44000244140625,101.4800033569336,282.510009765625
2022-10-24,149.4499969482422,247.25,119.81999969482422,125.98999786376952,102.5199966430664,211.25,102.97000122070312,287.4800109863281
2022-10-25,152.33999633789062,250.66000366210935,120.5999984741211,132.61000061035156,104.4800033569336,222.4199981689453,104.93000030517578,289.239990234375
2022-10-26,149.35000610351562,231.32000732421875,115.66000366210938,128.9600067138672,94.93000030517578,224.63999938964844,94.81999969482422,288.5199890136719
2022-10-27,144.8000030517578,226.75,110.95999908447266,131.75999450683594,92.22000122070312,225.08999633789065,92.5999984741211,289.8800048828125
2022-10-28,155.74000549316406,235.8699951171875,103.41000366210938,138.33999633789062,96.29000091552734,228.5200042724609,96.58000183105467,299.6300048828125
2022-10-31,153.33999633789062,232.1300048828125,102.44000244140624,134.97000122070312,94.51000213623048,227.5399932861328,94.66000366210938,295.0899963378906
2022-11-01,150.64999389648438,228.1699981689453,96.79000091552734,135.42999267578125,90.47000122070312,227.82000732421875,90.5,294.1300048828125
